PracNo,PracticeName,Address1,Address2,Address3,Postcode,LCG,Registered_Patients
101,Dr. KELLY & PARTNERS                ,Vere Foster Medical Group,132-136 Sandy Row,BELFAST,BT12 5EY,Belfast,4230
103,Dr. MAGUIRE & PARTNERS              ,CLIFTON STREET SURGERY,15/17 CLIFTON STREET,BELFAST,BT13 1AD,Belfast,8891
104,Dr. HUTCHINSON & PARTNERS           ,17 BALLYGOMARTIN ROAD,BELFAST,NULL,BT13 3BW,Belfast,7890
105,Dr. DOGGART & PARTNERS              ,CHURCH VIEW MEDICAL PRACTICE,CORNERSTONE MEDICAL CENTRE,69 SHANKILL ROAD,BT13 1FD,Belfast,5070
111,Dr. MCKENNA                         ,DR MCKENNA'S PRACTICE,2 THAMES STREET,BELFAST,BT12 6AP,Belfast,2939
113,Dr. DUGAN                           ,DR DUGAN'S SURGERY,173 ANDERSTOWNSTOWN ROAD,BELFAST,BT11 9EA,Belfast,4385
114,Dr. BONNAR & PARTNERS               ,HILLHEAD FAMILY PRACTICE,33 STEWARTSTOWN ROAD,BELFAST,BT11 9FZ,Belfast,7170
116,Dr. DORAN & PARTNERS                ,CROCUS STREET SURGERY,1 CROCUS STREET,BELFAST,BT12 7AP,Belfast,4447
132,Dr. MCGLADE & PARTNERS              ,DUNLUCE FAMILY PRACTICE,1 DUNLUCE AVENUE,BELFAST,BT9 7HR,Belfast,5956
136,Dr. HAIGNEY & PARTNERS              ,MOUNT ORIEL MEDICAL PRACTICE,KNOCKBREDA WTC,110 SAINTFIELD ROAD,BT8 6GR,Belfast,7832
140,Dr. LOGAN & PARTNERS                ,ELMWOOD MEDICAL PRACTICE,DUNLUCE HEALTH CENTRE,1 DUNLUCE AVENUE,BT9 7HR,Belfast,8926
143,Dr. SHERWOOD & PARTNERS             ,THE ROWAN TREE FAMILY PRACTICE,DUNLUCE HEALTH CENTRE,1 DUNLUCE AVENUE,BT9 7HR,Belfast,5700
145,Dr. KILLINER & PARTNERS             ,KENSINGTON GROUP PRACTICE,KENSINGTON MEDICAL CENTRE,15A DONEGALL ROAD,BT12 5JJ,Belfast,8758
146,Dr. HUGHES                          ,BALMORAL SURGERY,436 LISBURN ROAD,BELFAST,BT9 6GR,Belfast,4158
147,Dr. GRACEY & PARTNERS               ,ORMEAU PARK SURGERY,281 ORMEAU ROAD,BELFAST,BT7 3GG,Belfast,7502
148,Dr. TONER & PARTNERS                ,SOUTH EAST FAMILY PRACTICE,370/372 CREGAGH ROAD,BELFAST,BT6 9EY,Belfast,8923
151,Dr. MCAULEY & PARTNERS              ,THE IRWIN PRACTICE,FINAGHY HEALTH CENTRE,13/25 FINAGHY ROAD SOUTH,BT10 0BX,Belfast,13259
153,Dr. DIAMOND & PARTNERS              ,ORMEAU ROAD HEALTH CENTRE,120 ORMEAU ROAD,BELFAST,BT7 2EB,Belfast,9528
154,Dr. MCCAULEY & PARTNERS             ,UNIVERSITY STREET SURGERY,142 - 144 UNIVERSITY STREET,BELFAST,BT7 1HH,Belfast,5352
156,Dr. COLTON & PARTNERS               ,BALLYOWEN HEALTH CENTRE,179 ANDERSONSTOWN ROAD,BELFAST,BT11 9EA,Belfast,9394
157,Dr. FAIR & PARTNERS                 ,UNIVERSITY HEALTH CENTRE AT QUEENS,ELMWOOD MANSE,"7 UNIVERSITY TERRACE, BELFAST",BT7 1NP,Belfast,9742
159,Dr. BELL & PARTNERS                 ,ARDMORE MEDICAL CENTRE,485 ORMEAU ROAD,BELFAST,BT7 3GR,Belfast,5947
164,Dr. MURDOCK & PARTNER               ,CREGAGH SURGERY,36 MONTGOMERY ROAD,BELFAST,BT6 9HL,Belfast,3683
165,Dr. KEANE & PARTNERS                ,NORTH PARADE MEDICAL CENTRE,6 NORTH PARADE,BELFAST,BT7 2GG,Belfast,8924
166,Dr. CULLEN                          ,BOTANIC MEDICAL CENTRE,51 BOTANIC AVENUE,BELFAST,BT7 1JL,Belfast,3428
191,Dr. SANDS & PARTNERS                ,THE MONTALTO MEDICAL CENTRE,2 DROMORE ROAD,BALLYNAHINCH,BT24 8AY,South Eastern,9827
192,Dr. MCGILL & PARTNERS               ,KILLYLEAGH SURGERY,14 DOWNPATRICK ROAD,KILLYLEAGH,BT30 9RG,South Eastern,4976
193,Dr. GREER & PARTNERS                ,DUNDRUM AND CLOUGH SURGERY,1 CASTLEWELLAN ROAD,CLOUGH,BT30 8RD,South Eastern,10608
194,Dr. HYLAND & PARTNER                ,THE SURGERY,CAUSEWAY PLACE,NEWCASTLE,BT33 0DN,South Eastern,2122
195,Dr. GILPIN & PARTNER                ,DR GILPIN'S SURGERY,CAUSEWAY SURGERY,2 CAUSEWAY PLACE,BT33 0DN,South Eastern,1795
196,Dr. MURPHY & PARTNERS               ,THE HEALTH CENTRE,DOWNPATRICK ROAD,ARDGLASS,BT30 7SF,South Eastern,3287
198,Dr. ROSS & PARTNERS                 ,SAINTFIELD HEALTH CENTRE,FAIRVIEW,SAINTFIELD,BT24 7AD,South Eastern,9401
201,Dr. LEGGETT & PARTNERS              ,DONARD FAMILY PRACTICE,56 MAIN STREET,"NEWCASTLE, CO DOWN",BT33 0AE,South Eastern,11959
202,Dr. SMALL & PARTNERS                ,GP & PRIMARY CARE CENTRE,"FIRST FLOOR, DOWN HOSPITAL","STRUELL WELLS ROAD, DOWNPATRICK",BT30 6RL,South Eastern,4006
204,Dr. BOYLE & PARTNERS                ,THE GREEN SURGERY,12 THE GREEN,"IRISH STREET, DOWNPATRICK",BT30 6BE,South Eastern,5070
205,Dr. TRAINOR & PARTNERS              ,CROSSGAR SURGERY,JAMES STREET,"CROSSGAR, DOWNPATRICK",BT30 9JU,South Eastern,4601
206,Dr. SHEVLIN & PARTNERS              ,GP & PRIMARY CARE CENTRE,"FIRST FLOOR, DOWN HOSPITAL","STRUELL WELLS ROAD, DOWNPATRICK",BT30 6RL,South Eastern,5013
207,Dr. CREANEY & PARTNERS              ,STREAM STREET SURGERY,40 STREAM STREET,DOWNPATRICK,BT30 6DE,South Eastern,5052
221,Dr. HALL & PARTNERS                 ,HILLSBOROUGH MEDICAL PRACTICE,HEALTH CENTRE,BALLYNAHINCH ST,BT26 6AW,South Eastern,10345
222,Dr. DEVLIN & PARTNERS               ,WOODBROOKE MEDICAL PRACTICE,STEWARTSTOWN ROAD,DUNMURRY BELFAST,BT17 0FB,South Eastern,9343
223,Dr. CUPPLES & PARTNERS              ,LISBURN CITY PRACTICE,THE HEALTH CENTRE,LINENHALL STREET,BT28 1LU,South Eastern,5827
224,Dr. CAIRNS & PARTNERS               ,THE HEALTH CENTRE,LINENHALL STREET,LISBURN,BT28 1LU,South Eastern,7385
226,Dr. HICKS & PARTNERS                ,DROMARA SURGERY,BEGNEY HILL ROAD,DROMARA,BT25 2AT,South Eastern,8494
227,Dr. O'KANE & PARTNERS               ,THE HEALTH CENTRE,LINENHALL STREET,LISBURN,BT28 1LU,South Eastern,12457
228,Dr. FORDE & PARTNERS                ,LAGANVIEW MEDICAL PRACTICE,"LISBURN HEALTH CENTRE, LINENHALL STREET",LISBURN,BT28 1LU,South Eastern,4392
229,Dr. RUDDELL & PARTNERS              ,THE HEALTH CENTRE,LINENHALL STREET,LISBURN,BT28 1LU,South Eastern,9013
230,Dr. RYAN & PARTNERS                 ,THE HEALTH CENTRE,LINENHALL STREET,LISBURN,BT28 1LU,South Eastern,5134
231,Dr. PALMER & PARTNERS               ,THE HEALTH CENTRE,LINENHALL STREET,LISBURN,BT28 1LU,South Eastern,9690
232,Dr. DICK & PARTNERS                 ,THE HILL MEDICAL GROUP PRAC,192 KINGSWAY,DUNMURRY,BT17 9AL,South Eastern,7997
233,Dr. GALLAGHER & PARTNERS            ,GLENAVY FAMILY PRACTICE,47 MAIN STREET,"GLENAVY, CRUMLIN",BT29 4LN,South Eastern,4409
252,Dr. LAWSON & PARTNERS               ,PRIORY SURGERY,26 HIGH STREET,HOLYWOOD,BT18 9AD,South Eastern,14736
253,Dr. REID & PARTNERS                 ,REDWOOD SURGERY,THE HEALTH CENTRE,NEWTOWNARDS ROAD,BT20 4LD,South Eastern,7855
254,Dr. MARSHALL & PARTNER              ,LISBANE MEDICAL CENTRE,24 LISBARNETT ROAD,LISBANE,BT23 6AW,South Eastern,4316
255,Dr. KENNY & PARTNERS                ,THE HEALTH CENTRE,NEWTOWNARDS ROAD,BANGOR,BT20 4LD,South Eastern,5401
256,Dr. CRAIG & PARTNER                 ,ASHLEY MEDICAL CENTRE,140 GROOMSPORT ROAD,BANGOR,BT20 5PE,South Eastern,5857
257,Dr. GOLDRING & PARTNERS             ,BROOK STREET SURGERY,BROOK STREET,HOLYWOOD,BT18 9DA,South Eastern,8501
258,Dr. MANSON & PARTNERS               ,CASTLE PARK PRACTICE,BANGOR HEALTH CENTRE,NEWTOWNARDS ROAD,BT20 4LD,South Eastern,4917
259,Dr. DOYLE & PARTNERS                ,PORTAFERRY SURGERY,44 HIGH STREET,"PORTAFERRY, NEWTOWNARDS",BT22 1QT,South Eastern,6344
260,Dr. DORAN & PARTNERS                ,CHURCH VIEW FAMILY PRACTICE,THE HEALTH CENTRE,NEWTOWNARDS ROAD,BT20 4LD,South Eastern,7401
261,Dr. NEOH & PARTNERS                 ,KILLYNETHER PRACTICE,2A FREDERICK STREET,NEWTOWNARDS,BT23 4LR,South Eastern,5984
264,Dr. KINNEAR & PARTNER               ,SILVERBIRCH MEDICAL PRACTICE,39A SILVERBIRCH ROAD,BANGOR,BT19 6EU,South Eastern,2662
265,Dr. HYLAND & PARTNERS               ,THE SURGERY NEWTOWNARDS,1 CHURCH STREET,NEWTOWNARDS,BT23 4FH,South Eastern,7147
271,Dr. GREER & PARTNERS                ,OLD MILL SURGERY,CHURCH STREET,NEWTOWNARDS,BT23 4AS,South Eastern,11057
272,Dr. MCKEOWN & PARTNERS              ,16 A THE SQUARE,COMBER,NEWTOWNARDS,BT23 5DT,South Eastern,6896
273,Dr. WHITESIDE & PARTNERS            ,COMBER FAMILY PRACTICE,COMBER HEALTH CENTRE,5 NEWTOWNARDS ROAD,BT23 5BA,South Eastern,7641
274,Dr. MCNUTT & PARTNERS               ,BLOOMFIELD SURGERY,95 BLOOMFIELD ROAD,BANGOR,BT20 4XA,South Eastern,10316
275,Dr. WEBB & PARTNERS                 ,REGENCY MEDICAL CENTRE,2A FREDERICK STREET,NEWTOWNARDS,BT23 4LR,South Eastern,4927
276,Dr. HISCOCKS & PARTNERS             ,DONAGHADEE HEALTH CENTRE,3 KILLAUGHEY ROAD,DONAGHADEE,BT21 0BU,South Eastern,9403
278,Dr. MCCANCE & PARTNERS              ,THE SURGERY,1 CHURCH STREET,NEWTOWNARDS,BT23 4FH,South Eastern,4386
280,Dr. SIMPSON & PARTNERS              ,ABBEY FAMILY PRACTICE,BANGOR HEALTH CENTRE,NEWTOWNARDS ROAD,BT20 4LD,South Eastern,5312
281,Dr. ABRAHAM & PARTNERS              ,CLELAND PARK SURGERY,2 CLELAND PARK,BANGOR,BT20 3EB,South Eastern,6141
282,Dr. HUGHES & PARTNERS               ,THE HEALTH CENTRE,FOWLER WAY,"BALLYWALTER, NEWTOWNARDS",BT22 2PY,South Eastern,6266
283,Dr. BAILIE & PARTNERS               ,LOUGH VIEW SURGERY,2 MAIN STREET,"KIRCUBBIN, NEWTOWNARDS",BT22 2SP,South Eastern,5788
285,Dr. JACKSON & PARTNERS              ,GREEN ROAD MEDICAL CENTRE,5 GREEN ROAD,"CONLIG, NEWTOWNARDS",BT23 7PZ,South Eastern,4544
302,Dr. HUEY & PARTNERS                 ,TEMPLEPATRICK SURGERY,80 CASTLETON,TEMPLEPATRICK,BT39 0AZ,Northern,9581
303,Dr. HYNDMAN & PARTNERS              ,CRUMLIN MEDICAL PRACTICE,1 GLENAVY ROAD,CRUMLIN,BT29 4LA,Northern,8272
304,Dr. BUTLER & PARTNERS               ,MAINE MEDICAL AHOGHILL,THE OLD MEETING HOUSE,2 STRAID RD,BT42 2PB,Northern,5216
305,Dr. DICK & PARTNERS                 ,BERNAGHMORE MEDICAL PRACTICE,BALLYMENA HEALTH & CARE CENTRE,86 CUSHENDALL ROAD,BT43 6HB,Northern,3788
307,Dr. FIELD & PARTNERS                ,ANTRIM CASTLE SURGERY,ANTRIM HEALTH CENTRE,32A STATION ROAD,BT41 4BS,Northern,7893
308,Dr. HUNTER & PARTNERS               ,ORIEL SURGERY,31 ORIEL ROAD,ANTRIM,BT41 4HR,Northern,6463
310,Dr. MCKELVEY & PARTNERS             ,CULLYBACKEY MEDICAL PRACTICE,CULLYBACKEY HEALTH CENTRE,TOBER PARK,BT42 1NW,Northern,7557
311,Dr. JOHNSTON & PARTNERS             ,GALGORM SURGERY,77 GALGORM ROAD,BALLYMENA,BT42 1AA,Northern,2457
312,Dr. HALL & PARTNER                  ,SLEMISH VIEW MEDICAL PRACTICE,BALLYMENA HEALTH & CARE CENTRE,86 CUSHENDALL ROAD,BT43 6HB,Northern,2470
313,Dr. RUSSELL & PARTNERS              ,GABLES MEDICAL CENTRE,45 WAVENEY ROAD,BALLYMENA,BT43 5BA,Northern,4058
314,Dr. DUNDEE & PARTNERS               ,WAVENEY MEDICAL PRACTICE,BALLYMENA HEALTH & CARE CENTRE,86 CUSHENDALL ROAD,BT43 6HB,Northern,4707
315,Dr. LOUGHREY & PARTNER              ,BALLYMENA FAMILY PRACTICE,BALLYMENA HEALTH & CARE CENTRE,86 CUSHENDALL ROAD,BT43 6HB,Northern,3222
317,Dr. REDMOND & PARTNERS              ,BROUGHSHANE MEDICAL PRACTICE,76 MAIN STREET,BROUGHSHANE,BT42 4JA,Northern,6989
319,Dr. MCCUSKER & PARTNERS             ,PORTGLENONE HEALTH CENTRE,17 TOWNHILL ROAD,"PORTGLENONE, BALLYMENA",BT44 8AD,Northern,6702
321,Dr. MCQUILLAN & PARTNERS            ,SEVEN TOWERS SURGERY,BALLYMENA HEALTH & CARE CENTRE,86 CUSHENDALL ROAD,BT43 6HB,Northern,4423
323,Dr. BROWN & PARTNER                 ,SMITHFIELD MEDICAL CENTRE,7 SMITHFIELD PLACE,"GALGORM ROAD, BALLYMENA",BT43 5HB,Northern,2881
325,Dr. BILL & PARTNERS                 ,KELLS & CONNOR MEDICAL CENTRE,36 CHURCH ROAD,"KELLS, BALLYMENA",BT42 3JU,Northern,3897
326,Dr. MCCUSKER & PARTNERS             ,THE FAMILY PRACTICE,ANTRIM HEALTH CENTRE,STATION ROAD,BT41 4BS,Northern,5745
327,Dr. KIDD & PARTNERS                 ,THE HEALTH CENTRE,STATION ROAD,ANTRIM,BT41 4BS,Northern,3660
328,Dr. JOHNSTON & PARTNERS             ,MAINE MEDICAL CULLYBACKEY,"OLD MILL PARK, MAIN STREET","CULLYBACKEY, BALLYMENA",BT42 1GP,Northern,5015
330,Dr. MCKENNA & PARTNERS              ,THE HEALTH CENTRE,STATION ROAD,ANTRIM,BT41 4BS,Northern,4796
331,Dr. KHANNA & PARTNERS               ,BRAID FAMILY PRACTICE,BALLYMENA HEALTH & CARE CENTRE,"86 CUSHENDALL ROAD, BALLYMENA",BT43 6HB,Northern,4336
333,Dr. JOHNSTON & PARTNER              ,TOOME SURGERY,"TOOME HOUSE, 55 MAIN STREET","TOOMEBRIDGE, ANTRIM",BT41 3TF,Northern,3867
334,Dr. O'HANLON & PARTNERS             ,RANDALSTOWN MEDICAL PRACTICE,5 NEILLSBROOK ROAD,"RANDALSTOWN, ANTRIM",BT41 3AE,Northern,10429
336,Dr. MCCLEERY & PARTNERS             ,ROSEHALL MEDICAL PRACTICE,2 MALLUSK ROAD,GLENGORMLEY,BT36 4PP,Northern,9250
337,Dr. DAVISON & PARTNERS              ,GLENGORMLEY PRACTICE,324 ANTRIM ROAD,NEWTOWNABBEY,BT36 5EQ,Northern,8960
341,Dr. MAXWELL & PARTNERS              ,RIVERSIDE MEDICAL,CASTLEROCK ROAD,COLERAINE,BT51 3HP,Northern,4818
344,Dr. TRACEY & PARTNERS               ,KILLOWEN MEDICAL CENTRE,CASTLEROCK ROAD,COLERAINE,BT51 3HP,Northern,5965
345,Dr. JOHNSTON & PARTNERS             ,BALLYMONEY FAMILY PRACTICE,BALLYMONEY HEALTH CENTRE,"21B NEWAL ROAD, BALLYMONEY",BT53 6HB,Northern,12778
346,Dr. WALLACE & PARTNERS              ,LODGE HEALTH,20 LODGE MANOR,COLERAINE,BT52 1JX,Northern,9971
349,Dr. STERNE & PARTNERS               ,THE COUNTRY MEDICAL PRACTICE,122 BALLINLEA ROAD,"ARMOY, BALLYMONEY",BT53 8TY,Northern,6208
350,Dr. JONES & PARTNER                 ,6 PRIESTLAND ROAD,BUSHMILLS,NULL,BT57 8QP,Northern,3070
351,Dr. BAILIE & PARTNERS               ,PORTRUSH MEDICAL CENTRE,17 DUNLUCE AVENUE,PORTRUSH,BT56 8DW,Northern,7518
352,Dr. CONNOR & PARTNERS               ,GARVAGH HEALTH CENTRE,110 MAIN STREET,"GARVAGH, COLERAINE",BT51 5AE,Northern,6081
354,Dr. HARLEY & PARTNERS               ,PORTSTEWART FAMILY PRACTICE,6 LEVER ROAD,PORTSTEWART,BT55 7EF,Northern,3426
355,Dr. MCCORMACK & PARTNERS            ,KILREA HEALTH CENTRE,36 GARVAGH ROAD,"KILREA, COLERAINE",BT51 5QP,Northern,6813
356,Dr. BONNAR & PARTNERS               ,MOUNTSANDEL SURGERY,4 MOUNTSANDEL ROAD,COLERAINE,BT52 1JB,Northern,11289
357,Dr. MCSPARRAN & PARTNERS            ,GLENS OF ANTRIM MEDICAL CENTRE,2 GORTACLEE ROAD,"CUSHENDALL, BALLYMENA",BT44 0TE,Northern,6392
358,Dr. WHITE                           ,LIFFOCK SURGERY,69 SEA ROAD,"CASTLEROCK, COLERAINE",BT51 4TW,Northern,2782
360,Dr. HENDERSON & PARTNERS            ,RASHARKIN HEALTH CENTRE,10 MONEYLECK ROAD,"RASHARKIN, BALLYMENA",BT44 8QB,Northern,4441
361,Dr. FANNIN & PARTNERS               ,BALLYMONEY HEALTH CENTRE,ROBINSON MEMORIAL HOSPITAL,BALLYMONEY,BT53 6HH,Northern,5425
366,Dr. MCLISTER & PARTNERS             ,DALRIADA FAMILY PRACTICE,BALLYCASTLE HEALTH CENTRE,1A COLERAINE ROAD,BT54 6BA,Northern,4149
367,Dr. MCCURDY & PARTNERS              ,THE FROCESS MEDICAL CENTRE,56 MAIN STREET,"CLOUGHMILLS, BALLYMENA",BT44 9LF,Northern,4900
368,Dr. HEGARTY & PARTNERS              ,BALLYCASTLE MEDICAL PRACTICE,BALLYCASTLE HEALTH CENTRE,1A COLERAINE ROAD,BT54 6BA,Northern,4889
369,Dr. TOPPING & PARTNERS              ,PORTSTEWART MEDICAL CENTRE,32 MILL ROAD,PORTSTEWART,BT55 7SW,Northern,4236
382,Dr. GORMAN & PARTNERS               ,MEADOWBRIDGE SURGERY,SLAUGHTERFORD ROAD,"WHITEHEAD, CARRICKFERGUS",BT38 9TG,Northern,9112
385,Dr. KERNOHAN & PARTNERS             ,OLD SCHOOL SURGERY,54 STATION ROAD,"GREENISLAND, CARRICKFERGUS",BT38 8TP,Northern,11014
387,Dr. BAIRD & PARTNERS                ,SCOTCH QUARTER PRACTICE,CARRICKFERGUS HEALTH CENTRE,TAYLORS AVENUE,BT38 7HT,Northern,7263
388,Dr. SHEPHERD & PARTNERS             ,INVER SURGERY,MOYLE MEDICAL CENTRE,"OLD GLENARM ROAD, LARNE",BT40 1XH,Northern,5214
